member.id,avg_rebel_score,total_rebel_score,n_votes,party,first_name,last_name,country,z_score,party_avg_rebel,is_outlier
124936,0.02847201328805761,51.4489280115201,1807,SD,Maria,ARENA,BEL,1.6748310671113527,0.01172579002014174,False
40599,0.05065608012306377,109.16385266520241,2155,EPP,Sirpa,PIETIKÃINEN,FIN,1.6582015892069335,0.022595841152103422,False
124862,0.05145377031905888,92.97696296653939,1807,RENEW,Ulrike,MÃLLER,DEU,1.658070356802784,0.02277603441061577,False
190774,0.05058780069696175,91.41215585940988,1807,EPP,Geoffroy,DIDIER,FRA,1.6541666608875534,0.022595841152103422,False
257256,0.18159719510218827,72.09408645556874,397,NI,Taner,KABILOV,BGR,1.651425740936492,0.06832352247557728,False
270261,0.09311840809135585,16.38883982407863,176,PFE,Jaroslav,KNOT,CZE,1.6461055180949251,0.04270705012403726,False
197483,0.08958307303524575,161.87661297468907,1807,ID,Sylvia,LIMMER,DEU,1.6378697272722158,0.047796267381556276,False
124785,0.028035920111279953,61.791167925261014,2204,SD,Maria,GRAPINI,ROU,1.6312163135673796,0.01172579002014174,False
220896,0.05015038102201171,19.90970126573865,397,EPP,Reinhold,LOPATKA,AUT,1.6283176294198178,0.022595841152103422,False
257300,0.050620392372944835,20.0962957720591,397,RENEW,Michael,MCNAMARA,IRL,1.609886662215581,0.02277603441061577,False
197400,0.05059102417317516,111.50261727767806,2204,RENEW,Abir,AL-SAHLANI,SWE,1.608188671076175,0.02277603441061577,False
197393,0.04976665217959578,89.92834048852957,1807,EPP,David,LEGA,SWE,1.605641422813839,0.022595841152103422,False
197482,0.0884357833944523,159.8034605937753,1807,ID,Joachim,KUHS,DEU,1.5929007246965736,0.047796267381556276,False
197869,0.04956917219294499,31.32771682594123,632,RENEW,Liesje,SCHREINEMACHER,NLD,1.54910790951016,0.02277603441061577,False
257047,0.04874994605372063,19.35372858332709,397,EPP,Borys,BUDKA,POL,1.5455598349333028,0.022595841152103422,False
38542,0.026960401108109,26.960401108109,1000,SD,Johan,DANIELSSON,SWE,1.5236510069928226,0.01172579002014174,False
257032,0.048171980543890276,19.12427627592444,397,EPP,Kamila,GASIUK-PIHOWICZ,POL,1.5114053386761854,0.022595841152103422,False
257098,0.02676712935548325,10.62655035412685,397,SD,Gabriela,FIREA,ROU,1.5043214226134698,0.01172579002014174,False
111011,0.1444658276964035,8.812415489480614,61,ECR,Anthea,McINTYRE,GBR,1.4991127202726733,0.048691021159109546,False
204336,0.04776994566319662,102.37099355623035,2143,EPP,Miriam,LEXMANN,SVK,1.4876473486329513,0.022595841152103422,False
257045,0.04772413579623195,18.946481911104083,397,EPP,MichaÅ,WAWRYKIEWICZ,POL,1.484940244310683,0.022595841152103422,False
249284,0.04764997929594982,24.01558956515871,504,EPP,Laurence,SAILLIET,FRA,1.4805580141113925,0.022595841152103422,False
197536,0.04743142431126592,85.70858373045752,1807,EPP,Nathalie,COLIN-OESTERLÃ,FRA,1.467642649302597,0.022595841152103422,False
245018,0.02637794357039675,26.272431796115164,996,SD,Christophe,CLERGEAU,FRA,1.465397992935459,0.01172579002014174,False
214839,0.04809058685965438,91.56447738078194,1904,RENEW,Emma,WIESNER,SWE,1.4636200411875169,0.02277603441061577,False
197526,0.08749756016098115,158.1955887710539,1808,PFE,Martin,HLAVÃÄEK,CZE,1.4625653563607264,0.04270705012403726,False
237779,0.026165066483758815,23.286909170545346,890,SD,Carina,OHLSSON,SWE,1.444107630775983,0.01172579002014174,False
24594,0.047032894766819905,84.98844084364357,1807,EPP,Anne,SANDER,FRA,1.4440918048272446,0.022595841152103422,False
197392,0.02612948442644863,57.58938367589278,2204,SD,Evin,INCIR,SWE,1.4405489815174957,0.01172579002014174,False
198096,0.14032503518982445,253.56733858801277,1807,ECR,Mazaly,AGUILAR,ESP,1.4342990710150758,0.048691021159109546,False
204331,0.047360788641069705,42.62470977696273,900,RENEW,Linea,SÃGAARD-LIDELL,DNK,1.4214250507410615,0.02277603441061577,False
219652,0.04643006735227839,18.432736738854523,397,EPP,Matej,TONIN,SVN,1.4084681104658123,0.022595841152103422,False
28508,0.021545827633378933,0.9264705882352942,43,GREEN_EFA,Alyn,SMITH,GBR,1.3867876563266621,0.008222395563598871,False
124736,0.06372618706496445,25.29929626479089,397,GUE_NGL,Merja,KYLLÃNEN,FIN,1.3810697363385724,0.027672744274472093,False
197535,0.045608054053021166,59.42729443108658,1303,EPP,AgnÃ¨s,EVREN,FRA,1.359891768668146,0.022595841152103422,False
257049,0.04515413412355544,17.92619124705151,397,EPP,MirosÅawa,NYKIEL,POL,1.3330676653812237,0.022595841152103422,False
256871,0.15876335248693957,63.029050937315006,397,NI,Malika,SOREL,FRA,1.318529361884546,0.06832352247557728,False
197698,0.02478457122546842,44.78572020442144,1807,SD,Pierre,LARROUTUROU,FRA,1.3060408971851072,0.01172579002014174,False
96933,0.044659619682281645,98.42980177974874,2204,EPP,Milan,ZVER,SVN,1.3038446557962158,0.022595841152103422,False
197697,0.024755164138575814,54.56038176142109,2204,SD,Aurore,LALUCQ,FRA,1.303099821938885,0.01172579002014174,False
26837,0.04454883759516725,42.27684687781372,949,EPP,Lefteris,CHRISTOFOROU,CYP,1.297298060341385,0.022595841152103422,False
256852,0.08234406308596247,32.6905930451271,397,PFE,Nikola,BARTÅ®Å EK,CZE,1.2942858194719578,0.04270705012403726,False
1854,0.02466037717821863,22.613565872426484,917,SD,Constanze,KREHL,DEU,1.2936199443913656,0.01172579002014174,False
257046,0.044479329139500146,17.658293668381557,397,EPP,Marta,WCISÅO,POL,1.293190503318446,0.022595841152103422,False
204733,0.1312302906372713,229.12808745267566,1746,ECR,Dorien,ROOKMAKER,NLD,1.2919438135178543,0.048691021159109546,False
197432,0.04509515258415252,99.38971629547214,2204,RENEW,Jan-Christoph,OETJEN,DEU,1.2904320045232132,0.02277603441061577,False
251268,0.045073348880956474,16.72221243483485,371,RENEW,Michael,KAUCH,DEU,1.2891713724407745,0.02277603441061577,False
251324,0.044379328003206465,34.08332390646257,768,EPP,Krzysztof,BREJZA,POL,1.2872810011471962,0.022595841152103422,False
118949,0.08174878975817812,165.78654562958522,2028,PFE,OndÅej,KOVAÅÃK,CZE,1.2748480826374176,0.04270705012403726,False
256850,0.08161792692774283,20.404481731935707,250,PFE,Filip,TUREK,CZE,1.2705749577707417,0.04270705012403726,False
125045,0.024399824374065245,44.0904826439359,1807,SD,Clara,AGUILERA,ESP,1.2675614162063786,0.01172579002014174,False
197391,0.024392329740065565,53.76069474710451,2204,SD,HelÃ©ne,FRITZON,SWE,1.2668118593864035,0.01172579002014174,False
124781,0.024358256657678094,44.015369780424315,1807,SD,Alfred,SANT,MLT,1.2634041264294378,0.01172579002014174,False
257026,0.043969536217490564,17.455905878343753,397,EPP,MichaÅ,SZCZERBA,POL,1.2630646218418993,0.022595841152103422,False
256844,0.08138533989349092,32.309979937715894,397,PFE,Jaroslava,POKORNÃ JERMANOVÃ,CZE,1.2629801851647824,0.04270705012403726,False
96747,0.04380910341311068,79.163049867491,1807,EPP,Arnaud,DANJEAN,FRA,1.2535839495119534,0.022595841152103422,False
197594,0.07916835696867003,85.42265716919496,1079,ID,Laura,HUHTASAARI,FIN,1.229655988587602,0.047796267381556276,False
197438,0.15260100407142824,275.7500143570708,1807,NI,Mislav,KOLAKUÅ IÄ,HRV,1.2286880019108088,0.06832352247557728,False
204418,0.023931290140796688,51.2847547717273,2143,SD,Nora,MEBAREK,FRA,1.2207021526381676,0.01172579002014174,False
197404,0.043230468626306265,95.27995285237901,2204,EPP,Jessica,POLFJÃRD,SWE,1.219389902766932,0.022595841152103422,False
256861,0.04312073251517913,17.118930808526116,397,EPP,Kinga,KOLLÃR,HUN,1.2129051185834216,0.022595841152103422,False
197795,0.059006354375893015,130.0500050444682,2204,GUE_NGL,Mario,FURORE,ITA,1.200270966985621,0.027672744274472093,False
96952,0.023714681138783212,42.852428817781266,1807,SD,Sylvie,GUILLAUME,FRA,1.1990385524231142,0.01172579002014174,False
220897,0.07932425006076482,31.491727274123637,397,PFE,Petra,STEGER,AUT,1.1956784602412185,0.04270705012403726,False
197444,0.04341315801928177,95.68260027449702,2204,RENEW,Svenja,HAHN,DEU,1.19318355585839,0.02277603441061577,False
256834,0.07893188424018742,31.335958043354406,397,PFE,Elisabeth,DIERINGER,AUT,1.1828663566120519,0.04270705012403726,False
40224,0.023489053003352908,8.174190445166811,348,SD,Andi,CRISTEA,ROU,1.1764729264436087,0.01172579002014174,False
124844,0.019517840122418313,35.268737101209894,1807,GREEN_EFA,Piernicola,PEDICINI,ITA,1.1757018015217413,0.008222395563598871,False
256831,0.04247515854991503,16.862637944316266,397,EPP,Sophia,KIRCHER,AUT,1.1747553445825867,0.022595841152103422,False
257024,0.07845660882068141,31.14727370181052,397,PFE,Mireia,BORRÃS PABÃN,ESP,1.167346967287707,0.04270705012403726,False
197445,0.042948720147382914,94.65897920483194,2204,RENEW,Moritz,KÃRNER,DEU,1.166330994330151,0.02277603441061577,False
257028,0.04226387021167438,16.77875647403473,397,EPP,Henrik,DAHL,DNK,1.1622693975236853,0.022595841152103422,False
124822,0.023340390315314298,42.176085299772936,1807,SD,Dietmar,KÃSTER,DEU,1.1616048045713547,0.01172579002014174,False
124818,0.01919954390360978,2.9375302172522963,153,GREEN_EFA,Klaus,BUCHNER,DEU,1.142571504088821,0.008222395563598871,False
256842,0.07749100773633863,30.763930071326435,397,PFE,Gerald,HAUSER,AUT,1.1358167459783437,0.04270705012403726,False
197437,0.0424172207963879,60.91112906361302,1436,RENEW,Nicola,BEER,DEU,1.1356011165825393,0.02277603441061577,False
197743,0.01912363302142687,34.55640486971836,1807,GREEN_EFA,Petros,KOKKALIS,GRC,1.1346702160542685,0.008222395563598871,False
125052,0.0774131758701045,30.733030820431487,397,PFE,Juan Carlos,GIRAUTA VIDAL,ESP,1.1332752658504988,0.04270705012403726,False
197406,0.04171692776923171,91.94410880338668,2204,EPP,Arba,KOKALARI,SWE,1.1299481892758951,0.022595841152103422,False
197402,0.0416554183468897,91.80854203654489,2204,EPP,Tomas,TOBÃ,SWE,1.1263133299297479,0.022595841152103422,False
256985,0.04143665661821666,16.450352677432015,397,EPP,Michalis,HADJIPANTELA,CYP,1.1133857477192508,0.022595841152103422,False
256808,0.08014635346198154,31.818102324406674,397,ESN,Petras,GRAÅ½ULIS,LTU,1.1121439084187055,0.03143871563441528,False
24922,0.04140715757813608,91.26137530221192,2204,EPP,Pascal,ARIMONT,BEL,1.111642521113365,0.022595841152103422,False
197458,0.041250691504789834,74.53999954915523,1807,EPP,BenoÃ®t,LUTGEN,BEL,1.1023962601763777,0.022595841152103422,False
197764,0.14226137954326248,257.06631283467533,1807,NI,Miroslav,RADAÄOVSKÃ,SVK,1.0779458064695369,0.06832352247557728,False
201945,0.01856660923798103,7.370943867478468,397,GREEN_EFA,Virginijus,SINKEVIÄIUS,LTU,1.076691633425009,0.008222395563598871,False
257103,0.02244316696592451,8.909937285472031,397,SD,Åtefan,MUÅOIU,ROU,1.071871285815831,0.01172579002014174,False
124760,0.11699634298731164,257.85993994403486,2204,ECR,Nicolas,BAY,FRA,1.0691473104161657,0.048691021159109546,False
256983,0.04063933555495145,16.133816215315726,397,EPP,Jessika,VAN LEEUWEN,NLD,1.0662685775631877,0.022595841152103422,False
124875,0.07529664275265696,93.5937269415526,1243,PFE,Anders,VISTISEN,DNK,1.0641631255641821,0.04270705012403726,False
228604,0.022312889437281515,26.842405993049663,1203,SD,Ilan,DE BASSO,SWE,1.0588419090526646,0.01172579002014174,False
257031,0.04020832179565802,15.962703752876232,397,EPP,Dariusz,JOÅSKI,POL,1.0407980995187889,0.022595841152103422,False
58789,0.04048707703468299,73.16014820167216,1807,RENEW,Jan,HUITEMA,NLD,1.0240053418718684,0.02277603441061577,False
197803,0.13833835424208268,8.438639608767044,61,NI,Andrew,ENGLAND KERR,GBR,1.020751713486703,0.06832352247557728,False
197694,0.021913855460383436,48.29813743468509,2204,SD,RaphaÃ«l,GLUCKSMANN,FRA,1.0189335374365807,0.01172579002014174,False
256943,0.039831136674315294,15.812961259703172,397,EPP,Eleonora,MELETI,GRC,1.018508589857699,0.022595841152103422,False
247709,0.03982767550356305,21.148495692391982,531,EPP,Anja,HAGA,NLD,1.0183040542210702,0.022595841152103422,False
197558,0.04031891092238972,88.86287967294695,2204,RENEW,Asger,CHRISTENSEN,DNK,1.0142824248779176,0.02277603441061577,False
218347,0.021854034722671927,40.47367230638841,1852,SD,Thijs,REUTEN,NLD,1.0129507180047683,0.01172579002014174,False
197443,0.040294214341951184,88.80844840966041,2204,RENEW,Andreas,GLÃCK,DEU,1.0128545343334805,0.02277603441061577,False
256989,0.13728486544166915,54.50209158034266,397,NI,Fidias,PANAYIOTOU,CYP,1.0053928177923253,0.06832352247557728,False
128483,0.0746143148225856,164.44994986897865,2204,ESN,Markus,BUCHHEIT,DEU,0.985830596003068,0.03143871563441528,False
190519,0.039660304640385474,71.66617048517655,1807,RENEW,Caroline,NAGTEGAAL,NLD,0.9762035627082639,0.02277603441061577,False
197564,0.13501595250573817,243.97382617786886,1807,NI,Hynek,BLAÅ KO,CZE,0.9723141584758623,0.06832352247557728,False
256920,0.039033148242216716,15.496159852160037,397,EPP,Isabelle,LE CALLENNEC,FRA,0.9713519819740661,0.022595841152103422,False
197405,0.03885030710821,85.62607686649483,2204,EPP,JÃ¶rgen,WARBORN,SWE,0.9605471039651472,0.022595841152103422,False
197428,0.0212905339010809,0.9154929577464788,43,SD,Nicolas,SCHMIT,LUX,0.9565936118534614,0.01172579002014174,False
30123,0.10822841371466109,42.96668024472045,397,ECR,Guillaume,PELTIER,FRA,0.9319075207647677,0.048691021159109546,False
197556,0.07190049424213331,158.4686893096618,2204,ESN,Ivan,DAVID,CZE,0.9238657961953632,0.03143871563441528,False
197401,0.03874919201852795,85.40321920883561,2204,RENEW,Karin,KARLSBRO,SWE,0.9235254560810927,0.02277603441061577,False
272024,0.07094634089230532,8.726399929753555,123,PFE,AntonÃ­n,STANÄK,CZE,0.922110695587074,0.04270705012403726,False
256950,0.038035046671756,15.099913528687132,397,EPP,Dimitris,TSIODRAS,GRC,0.9123698182070107,0.022595841152103422,False
256925,0.10688865066608638,42.434794314436296,397,ECR,Laurence,TROCHU,FRA,0.9109369137660727,0.048691021159109546,False
256922,0.10585490978653522,42.02439918525448,397,ECR,Marion,MARÃCHAL,FRA,0.8947563109746949,0.048691021159109546,False
256956,0.10538027918618345,41.83597083691483,397,ECR,Galato,ALEXANDRAKI,GRC,0.8873271675898848,0.048691021159109546,False
256924,0.06988721010506253,27.745222411709825,397,ESN,Sarah,KNAFO,FRA,0.8778963797172751,0.03143871563441528,False
4513,0.1047607527885676,6.390405920102624,61,ECR,Geoffrey,VAN ORDEN,GBR,0.8776300464283925,0.048691021159109546,False
125104,0.0373901518835181,82.4078947512739,2204,EPP,Romana,TOMC,SVN,0.8742601797312285,0.022595841152103422,False
250235,0.03727251702165534,16.847177693788215,452,EPP,Witold,PAHL,POL,0.8673086240053903,0.022595841152103422,False
256820,0.03722087590162485,14.776687732945067,397,EPP,Georgios,AFTIAS,GRC,0.8642569255721873,0.022595841152103422,False
124710,0.03684607010686163,66.58084868309896,1807,EPP,Michaela,Å OJDROVÃ,CZE,0.8421080206692911,0.022595841152103422,False
257101,0.020038809748450553,7.955407470134869,397,SD,Cecilia,STRADA,ITA,0.8314055939500163,0.01172579002014174,False
204129,0.03662996219527709,14.542094991525003,397,EPP,Nikolina,BRNJAC,HRV,0.8293372640552602,0.022595841152103422,False
257029,0.06801048868142014,27.000164006523793,397,PFE,Jorge,MARTÃN FRÃAS,ESP,0.8262449478763633,0.04270705012403726,False
256866,0.03641378214716464,14.456271512424363,397,EPP,Gabriella,GERZSENYI,HUN,0.816562244579985,0.022595841152103422,False
28122,0.03610546359567597,79.57644176486984,2204,EPP,David,CASA,MLT,0.7983423601167917,0.022595841152103422,False
192254,0.06704906746245687,26.61847978259538,397,PFE,Marieke,EHLERS,NLD,0.794851213655298,0.04270705012403726,False
96709,0.03643433715722932,80.30127909453341,2204,RENEW,Morten,LÃKKEGAARD,DNK,0.789686709602851,0.02277603441061577,False
197475,0.06590307323589822,145.2503734119197,2204,ESN,Christine,ANDERSON,DEU,0.7869263851338022,0.03143871563441528,False
197586,0.03587845159186512,64.83236202650026,1807,EPP,Stefania,ZAMBELLI,ITA,0.7849272332578303,0.022595841152103422,False
